6c8d9395-bcd0-4356-b860-d78944f1067d,1.2
0871e228-2870-4e67-bf64-e70552430acf,8.716666666666667
6b6e5509-725e-49b7-9490-f95353e0ca63,16.2
9ee7f1f0-fa29-43c4-988d-dedc59e187f9,8.25
8e6f1379-8715-40f3-a397-aff3a5f7875a,21.033333333333335
9b83c4d8-6e51-423b-b29c-7441a8b2664a,6.2
c6bc2175-2a0f-46a9-93bb-28f1423bb120,20.2
566a2324-ea19-49a3-992c-fc4ab7352cd8,6.333333333333333
6436a10b-77c2-4cfe-9f89-b1f6212c9ed2,6.0
4c31af6b-42ce-4354-a031-21e5b996544d,18.4
c6e7e554-8db6-4ac0-86ce-db624a100d86,13.366666666666667
9699c1d6-c041-42d3-bce6-b50277a52d65,14.416666666666666
2fe86fe4-6c76-4f1e-b2da-ef6c654ffcde,2.75
c17c7b66-f8f8-4a4d-a6a1-469e98906661,1380.0666666666666
1a645add-533a-4d52-afee-ae6fdd4535d8,32.81666666666667
24e93c4f-9ab2-4d84-a475-6cc2a02f3081,2.3333333333333335
75d794a3-b708-46d6-b92b-7c33a4c01ceb,21.866666666666667
1c41c5b3-7b20-4ae8-9cf1-20fd679ae3aa,14.433333333333334
1c5507cc-4c5d-4f8d-9ba5-c17804717e13,5.866666666666666
006248ea-a754-435e-9d4a-4f42445cc46b,22.366666666666667
c9b77df7-6bd1-4137-b2b3-b967fa9122e4,0.9166666666666666
351c4d19-23c6-47bb-af0c-013ae4e4759d,28.683333333333334
6c15fdb6-6b49-4fc7-8526-6ad85d7cd6bb,7.9
af28c7b8-a9a5-4177-bfc5-ee277196cd7f,16.766666666666666
a30363e2-9013-45ee-9b70-475ada4e65d8,15.8
086c1831-f866-463f-8d79-551f1a60863e,14.25
0f6ce560-01dd-4ce2-969a-15a304cdc54d,8.083333333333334
12a285b2-337d-4dd8-b592-47f805966619,13.633333333333333
7bffc6a7-c4a2-4fdd-8079-d433de30349a,3.566666666666667
0788c7e4-0373-4ee0-9856-e97199214ec1,0.03333333333333333
8860a37a-862a-421e-96a5-b31dc242b7e6,8.466666666666667
4cbac7a9-d3ff-4e5f-837e-f1cec3168c71,3.0833333333333335
3f099edb-e3e3-484b-b229-4fdf3e4f18c0,7.483333333333333
70080146-6ea3-43c7-87d3-7295a44cc9f4,16.116666666666667
96a5ae86-97e0-4c3a-9060-da31017a1209,6.983333333333333
577d0826-8b78-4f95-9315-21a0335f9fd9,12.483333333333333
9d9d62cf-96cd-4ed2-ad03-392bb45af47f,8.783333333333333
54843cb3-650d-44bf-87eb-d6ba58ee4706,4.333333333333333
a3e1a58a-f4f6-4f4c-a700-cfebc1c37de9,4.383333333333334
72bdc923-7fc4-4140-b39b-a41557ca4274,7.7
6cd740a9-5f36-48e1-ab8f-d76e5adfd184,14.333333333333334
ea2a69ff-4921-4c19-9873-e5d303fd00e8,1.3166666666666667
41b00637-903a-4e15-b53b-7fc863f9207c,2.4
692c94ef-59d1-4ea9-ab26-d66ec323df66,6.983333333333333
a5489dd3-6094-4e33-8268-4b920e41b25f,5.616666666666666
837aa4ac-801f-466d-9223-a014c01b247d,7.616666666666666
0073c7e2-a4fd-4358-8678-5f633406fa82,6.783333333333333
